Transcript,Actual_Label,Predicted_Label,Phishing_Score(%),Is_Correct
"여보세요, 고객님. 대법원 형사조정국 전산담당 김은영 수사관입니다.
현재 고객님 명의로 고소장이 접수되었으며, 상대방은 고객님이 본인 계좌를 보이스피싱 조직에 넘겼다고 주장하고 있습니다.
해당 사건은 전자조정 대상이며, 출석 없이도 진술을 통해 소명하실 수 있으므로 지금부터 안내드리겠습니다.
본인 확인 절차를 먼저 진행하겠습니다.",피싱,피싱,100.0%,O
"고객님 안녕하세요. 한국정보보호진흥원 디지털위협분석실입니다.
오늘 새벽 고객님의 공인인증서가 해외 서버에서 비정상적으로 복호화된 기록이 발견되어 긴급히 연락드렸습니다.
이 인증서는 현재 보이스피싱 조직에서 활용되는 것으로 분석되며, 빠른 조치를 하지 않으면 대출 실행, 계좌 인출 피해가 발생할 수 있습니다.
지금부터 보안차단 및 계좌보호 절차를 안내드리겠습니다.",피싱,피싱,100.0%,O
"여보세요, 고객님. 서울남부지검 금융범죄전담부 최경민 검사입니다.
현재 수사 중인 사기 사건에서 고객님의 명의로 된 계좌가 발견되었고, 피해자 진술에도 동일한 계좌가 언급되고 있습니다.
고객님이 해당 계좌의 개설 및 사용에 대해 인지하고 계시지 않다면, 지금 이 통화에서 피해자 진술을 남겨주셔야 합니다.
진술을 거부하거나 무응답 시 공범으로 간주될 수 있으니 안내에 따라 진행해주시기 바랍니다.",피싱,피싱,100.0%,O
"안녕하십니까, 경찰청 사이버수사국입니다.
고객님의 휴대전화 인증서가 다수의 불법 온라인 대출 신청에 사용되었다는 제보가 들어와 긴급히 확인 중입니다.
지금이라도 사용 이력을 확인하고, 피해 여부를 진술하신다면 수사 대상에서 제외될 수 있습니다.
본인 확인부터 시작하겠습니다.",피싱,피싱,100.0%,O
"여보세요. 법무법인 태백의 송무팀입니다.
현재 고객님을 피고로 지정한 민사소송이 접수되었고, 해당 사건은 고객님 명의 계좌에서 인출된 불법 자금과 관련되어 있습니다.
법적 책임을 피하시려면 지금 진술과 자료 제출이 반드시 필요하며, 협조 시 불기소 의견 제출이 가능합니다.
진술서 접수를 바로 도와드리겠습니다.",피싱,피싱,100.0%,O
"고객님 안녕하세요.
저는 한국통신기술진흥원 악성앱대응팀 소속 김유라입니다.
현재 고객님의 휴대폰에서 탐지된 악성 앱이 설치되어 있으며, 이 앱은 계좌정보와 문자 내용을 실시간으로 외부에 전송하고 있습니다.
이미 보이스피싱 피해에 사용된 사례가 다수 확인되어, 지금 긴급 삭제 및 계좌보호 조치가 필요합니다.
본인 확인 후 조치를 시작하겠습니다.",피싱,피싱,100.0%,O
"안녕하십니까 고객님.
금융감독원 실명거래보호센터입니다.
고객님의 이름으로 최근 2건의 유령계좌가 개설된 정황이 금융기관 내부 감사에서 확인되었습니다.
이 계좌들은 이미 피싱 피해자의 자금 인출에 사용되었고, 고객님이 협조하지 않으시면 연루된 것으로 간주될 수 있습니다.
피해자 진술 절차를 지금부터 진행하겠습니다.",피싱,피싱,100.0%,O
"안녕하세요, 고객님. 서울서부지검 강력범죄수사부 박상훈 수사관입니다.
현재 진행 중인 자금세탁 사건에서 고객님 명의 계좌가 연루된 정황이 다수 확보되었고, 피해자 진술에서도 반복 언급되고 있습니다.
사건의 피의자로 전환되기 전, 지금 이 자리에서 피해자임을 소명하실 수 있습니다.
빠르게 확인 절차를 도와드리겠습니다.",피싱,피싱,100.0%,O
"여보세요 고객님. 과학기술정보통신부 산하 개인정보보호본부입니다.
최근 고객님의 주민번호가 포함된 개인정보 묶음 파일이 해외 해킹 포럼에서 거래되었고, 이 파일에는 계좌정보, 통신사 계정도 포함되어 있었습니다.
보이스피싱 및 대포통장 명의 도용 위험이 매우 높아, 지금이라도 정보차단과 계좌 동결 조치를 진행하셔야 합니다.
바로 본인 확인 절차로 연결하겠습니다.",피싱,피싱,100.0%,O
"여보세요. 고객님 맞으신가요?
여기는 서울서부지방경찰청 수사과입니다.
최근 고객님의 계좌로 자금이 수차례 분산 입금된 내역이 수사 중인 피의자의 자금 흐름과 일치하는 것이 확인되었습니다.
고객님이 해당 거래에 대해 인지하지 못하고 계시다면 명의 도용 가능성이 있으며, 수사 대상에서 제외되기 위해선 지금 진술이 필요합니다.
간단한 본인 확인 절차부터 도와드리겠습니다.",피싱,피싱,100.0%,O
"안녕하세요, 고객님.
저는 금융감독원 디지털감시센터 김현우 조사관입니다.
현재 고객님의 공인인증서가 외부 해킹툴에 의해 무단으로 복호화되었고, 이에 따라 은행 연동 서비스와 전자지갑 모두가 위험에 노출된 상태입니다.
이런 상황에서는 추가 피해 발생을 막기 위한 안전계좌 전환과 본인 확인이 필수적입니다.
지금부터 차근차근 절차 안내해드릴게요.",피싱,피싱,100.0%,O
"고객님 안녕하세요. 서울지검 피싱범죄 특별조사부 소속 박세진 수사관입니다.
고객님의 명의로 개설된 계좌가 최근 2건의 피싱 범죄에서 공통적으로 등장했고, 해당 계좌에 대한 수색영장이 발부된 상태입니다.
하지만 본인이 직접 개입하지 않았을 경우, 피해자로 전환될 수 있으니 진술을 통해 입장을 밝혀주셔야 합니다.
지금 진술 접수 절차를 시작하겠습니다.",피싱,피싱,100.0%,O
"여보세요. 금융감독원 디지털보호부입니다.
고객님의 계좌가 의심 거래 패턴으로 분류되어 현재 자동 동결 상태에 들어갔으며, 본인 인증 후 정상 거래로 복구할 수 있습니다.
문제는 이 계좌에서 출금된 금액이 범죄 피해자 계좌로부터 유입된 자금이라는 점입니다.
본인이 직접 거래하지 않았다면 지금 이 자리에서 피해자 진술을 남겨주셔야 합니다.",피싱,피싱,100.0%,O
"고객님, 안녕하십니까.
한국인터넷진흥원 사이버위협분석팀입니다.
오늘 새벽 고객님의 주민등록번호와 휴대폰 인증정보가 포함된 유출 패키지가 해외 다크웹 거래소에서 유통되었고, 이미 여러 차례 인증 시도가 있었던 것으로 확인됩니다.
사전 피해 예방을 위해 계좌 보안조치와 본인 인증 절차가 필요합니다.
바로 도와드리겠습니다.",피싱,피싱,100.0%,O
"여보세요. 경찰청 범죄수익추적팀입니다.
현재 고객님 계좌에서 출금된 금액이 특정 마약사범의 자금 흐름과 일치한다는 점에서 공범 여부를 수사하고 있습니다.
물론 고객님께서 사용하지 않은 계좌일 수 있으나, 이를 입증하려면 진술이 필요합니다.
수사 협조를 요청드리며, 지금부터 본인 확인을 도와드리겠습니다.",피싱,피싱,100.0%,O
"안녕하세요 고객님.
저는 법무법인 태성이 운영 중인 조정센터 이지훈 팀장입니다.
지금 고객님 명의의 계좌가 피고로 지정된 소송에 포함되어 있으며, 원고 측은 이 계좌가 보이스피싱 조직의 인출계좌라고 주장하고 있습니다.
본인 소명 없이 출석을 거부하시면 자동으로 패소 처리될 수 있으니 진술 절차에 협조해주시기 바랍니다.",피싱,피싱,100.0%,O
"고객님 안녕하세요.
국세청 조사국입니다.
고객님의 성명으로 허위 세금 환급 신청이 접수되었으며, 그 과정에서 실제 계좌와 신분증 사본이 첨부된 정황이 확인되었습니다.
해당 문서들은 모두 위조 가능성이 높고, 고객님 명의가 범죄에 악용된 것입니다.
수사를 위한 협조와 본인 진술이 반드시 필요합니다.",피싱,피싱,100.0%,O
"여보세요 고객님.
여기는 서울동부지검 디지털포렌식 수사팀입니다.
현재 피의자 압수수색을 통해 확보된 노트북에서 고객님의 계좌번호, 주민번호, 인증서 정보가 발견되었습니다.
해당 사건은 국제 금융사기와 관련이 있으며, 고객님 계좌도 포함되어 있어 진술 없이는 혐의 해제가 어렵습니다.
진술을 접수하겠습니다.",피싱,피싱,100.0%,O
"고객님, 안녕하십니까.
금융위원회 소비자보호국 민원관리부입니다.
현재 고객님 계좌로부터 인출된 자금에 대해 3건의 보이스피싱 피해 접수가 확인되어, 해당 계좌는 임시 동결 조치되었습니다.
본인이 직접 사용한 계좌가 아니라면 피해자 보호 신청을 위해 진술이 필요합니다.
신속하게 안내드리겠습니다.",피싱,피싱,100.0%,O
"안녕하세요 고객님.
저희는 통신사 고객안전센터입니다.
최근 고객님의 휴대전화 번호로 인증된 거래 중 일부가 사기범의 행적과 겹친다는 수사기관 협조 요청이 있었습니다.
통신사 명의도용 피해로 판단되며, 본인 확인을 통해 즉시 차단 절차를 진행해야 합니다.
신속한 조치가 필요합니다.",피싱,피싱,100.0%,O
"여보세요. 대검찰청 사이버범죄합동수사단 소속 박윤진 수사관입니다.
고객님 계좌의 거래 내역과 통화기록이 최근 구속된 보이스피싱 총책의 증거기록과 일치하는 정황이 다수 확보되었습니다.
본인이 직접 연루되지 않았음을 입증하려면 빠른 진술이 필요합니다.
잠시 시간 가능하실까요?",피싱,피싱,100.0%,O
"고객님, 금융감독원 디지털전문조사관 이소정입니다.
현재 고객님 명의로 3개 이상의 가상계좌가 개설되었고, 이 중 일부는 피해자 계좌로부터 자금이 유입된 상태입니다.
금융사기 연루 가능성이 있으므로 즉시 본인 인증 및 피해 진술 절차를 안내드리겠습니다.
바로 시작할게요.",피싱,피싱,100.0%,O
"안녕하세요 고객님.
저희는 KISA 인증기관입니다.
고객님의 공인인증서가 제3자에 의해 타 금융기관에서 사용되었다는 내역이 접수되었습니다.
보이스피싱 및 대출 사기에 악용될 수 있으므로, 본인 여부 확인 절차가 필요합니다.
즉시 절차 안내드리겠습니다.",피싱,피싱,100.0%,O
"여보세요 고객님.
서울지방검찰청 통신사기 특별수사팀입니다.
현재 고객님의 계좌정보와 동일한 계좌번호가 사용된 피의자 기소가 진행 중이며, 이에 따른 참고인 조사가 필요합니다.
본인이 개입하지 않으셨다면 진술을 통해 피해자 등록 절차를 받으실 수 있습니다.
간단한 본인확인부터 진행하겠습니다.",피싱,피싱,100.0%,O
"안녕하십니까 고객님.
여기는 경찰청 금융범죄수사대입니다.
고객님의 계좌에서 발생한 입출금 기록이 동일 수취인에게 반복 송금된 정황이 확인되어 수사 대상에 포함되었습니다.
본인이 직접 사용한 계좌가 아니라면, 피해자 소명을 위한 진술 절차가 필요합니다.
지금 바로 도와드리겠습니다.",피싱,피싱,100.0%,O
"여보세요, 고객님 맞으시죠?
저는 금융감독원 본원 전산보안국 김태형 조사관입니다.
오늘 오전 9시 43분경, 고객님의 인증서가 타 기기에서 무단으로 접속된 기록이 탐지되었습니다.
이 인증서는 이후 외국계 은행 사이트와 불법 대출 플랫폼에서 사용되었고, 고객님의 계좌에서 150만 원 규모의 이체 요청이 발생했습니다.
지금부터 계좌를 긴급 보호하기 위한 본인 인증 절차를 안내드리겠습니다.",피싱,피싱,100.0%,O
"여보세요, 고객님. 여기는 대법원 전자조정센터입니다.
현재 진행 중인 금융소송 건에 고객님의 명의로 개설된 계좌가 연루되어 있으며, 원고 측은 해당 계좌를 조직범죄에서 사용된 계좌로 지목하고 있습니다.
고객님이 이를 모르고 계신다면, 진술서 제출을 통해 민형사 책임에서 벗어나실 수 있습니다.
바로 담당 조정관과 연결 도와드릴게요.",피싱,피싱,100.0%,O
"안녕하십니까, 서울북부지검 사이버범죄수사팀입니다.
고객님의 성함과 계좌번호가 수사 중인 피의자의 휴대폰 문자 기록에서 다수 확인되었고, 특히 범죄에 사용된 통장 사본에도 동일 정보가 포함되어 있습니다.
고객님이 직접 전달하지 않으셨다면, 명의 도용 또는 인증서 유출 가능성이 있으므로 즉시 진술 절차를 진행하셔야 합니다.
수사 협조를 부탁드립니다.",피싱,피싱,100.0%,O
